state,date,outcome,population
Utah,2018-09-08,331,3163457.26575342
Utah,2018-09-15,327,3164462.35068493
Utah,2018-09-22,362,3165467.43561644
Utah,2018-09-29,342,3166472.52054795
Utah,2018-10-06,361,3167477.60547945
Utah,2018-10-13,372,3168482.69041096
Utah,2018-10-20,373,3169487.77534247
Utah,2018-10-27,361,3170492.86027397
Utah,2018-11-03,361,3171497.94520548
Utah,2018-11-10,347,3172503.03013699
Utah,2018-11-17,346,3173508.11506849
Utah,2018-11-24,387,3174513.2
Utah,2018-12-01,380,3175518.28493151
Utah,2018-12-08,379,3176523.36986301
Utah,2018-12-15,320,3177528.45479452
Utah,2018-12-22,374,3178533.53972603
Utah,2018-12-29,387,3179538.62465753
Utah,2019-01-05,396,3180543.70958904
Utah,2019-01-12,419,3181548.79452055
Utah,2019-01-19,392,3182553.87945205
Utah,2019-01-26,408,3183558.96438356
Utah,2019-02-02,374,3184564.04931507
Utah,2019-02-09,377,3185569.13424658
Utah,2019-02-16,369,3186574.21917808
Utah,2019-02-23,388,3187579.30410959
Utah,2019-03-02,403,3188584.3890411
Utah,2019-03-09,427,3189589.4739726
Utah,2019-03-16,385,3190594.55890411
Utah,2019-03-23,386,3191599.64383562
Utah,2019-03-30,373,3192604.72876712
Utah,2019-04-06,380,3193609.81369863
Utah,2019-04-13,395,3194614.89863014
Utah,2019-04-20,384,3195619.98356164
Utah,2019-04-27,329,3196625.06849315
Utah,2019-05-04,379,3197630.15342466
Utah,2019-05-11,393,3198635.23835616
Utah,2019-05-18,380,3199640.32328767
Utah,2019-05-25,387,3200645.40821918
Utah,2019-06-01,356,3201650.49315068
Utah,2019-06-08,358,3202655.57808219
Utah,2019-06-15,353,3203660.6630137
Utah,2019-06-22,360,3204665.74794521
Utah,2019-06-29,359,3205670.83287671
Utah,2019-07-06,346,3206675.91780822
Utah,2019-07-13,337,3207681.00273973
Utah,2019-07-20,371,3208686.08767123
Utah,2019-07-27,353,3209691.17260274
Utah,2019-08-03,359,3210696.25753425
Utah,2019-08-10,317,3211701.34246575
Utah,2019-08-17,343,3212706.42739726
Utah,2019-08-24,365,3213711.51232877
Utah,2019-08-31,352,3214716.59726027
Utah,2019-09-07,367,3215721.68219178
Utah,2019-09-14,330,3216726.76712329
Utah,2019-09-21,340,3217731.85205479
Utah,2019-09-28,375,3218736.9369863
Utah,2019-10-05,335,3219742.02191781
Utah,2019-10-12,370,3220747.10684932
Utah,2019-10-19,367,3221752.19178082
Utah,2019-10-26,366,3222757.27671233
Utah,2019-11-02,368,3223762.36164384
Utah,2019-11-09,366,3224767.44657534
Utah,2019-11-16,352,3225772.53150685
Utah,2019-11-23,409,3226777.61643836
Utah,2019-11-30,388,3227782.70136986
Utah,2019-12-07,385,3228787.78630137
Utah,2019-12-14,402,3229792.87123288
Utah,2019-12-21,390,3230797.95616438
Utah,2019-12-28,399,3231803.04109589
Utah,2020-01-04,392,3232808.1260274
Utah,2020-01-11,441,3233813.2109589
Utah,2020-01-18,412,3234818.29589041
Utah,2020-01-25,393,3235823.38082192
Utah,2020-02-01,365,3236828.46575342
Utah,2020-02-08,315,3237833.55068493
Utah,2020-02-15,415,3238838.63561644
Utah,2020-02-22,369,3239843.72054795
Utah,2020-02-29,398,3240848.80547945
Utah,2020-03-07,406,3241853.89041096
Utah,2020-03-14,407,3242858.97534247
Utah,2020-03-21,413,3243864.06027397
Utah,2020-03-28,397,3244869.14520548
Utah,2020-04-04,412,3245874.23013699
Utah,2020-04-11,380,3246879.31506849
Utah,2020-04-18,390,3247884.4
Utah,2020-04-25,408,3248889.48493151
Utah,2020-05-02,383,3249894.56986301
Utah,2020-05-09,375,3250899.65479452
Utah,2020-05-16,407,3251904.73972603
Utah,2020-05-23,377,3252909.82465753
Utah,2020-05-30,394,3253914.90958904
Utah,2020-06-06,414,3254919.99452055
Utah,2020-06-13,396,3255925.07945205
Utah,2020-06-20,317,3256930.16438356
Vermont,2017-01-14,128,624027.791780822
Vermont,2017-01-21,97,624040.967123288
Vermont,2017-01-28,128,624054.142465753
Vermont,2017-02-04,118,624067.317808219
Vermont,2017-02-11,118,624080.493150685
Vermont,2017-02-18,122,624093.668493151
Vermont,2017-02-25,117,624106.843835616
Vermont,2017-03-04,89,624120.019178082
Vermont,2017-03-11,129,624133.194520548
Vermont,2017-03-18,114,624146.369863014
Vermont,2017-03-25,128,624159.545205479
Vermont,2017-04-01,135,624172.720547945
Vermont,2017-04-08,104,624185.895890411
Vermont,2017-04-15,126,624199.071232877
Vermont,2017-04-22,119,624212.246575342
Vermont,2017-04-29,112,624225.421917808
Vermont,2017-05-06,105,624238.597260274
Vermont,2017-05-13,111,624251.77260274
Vermont,2017-05-20,105,624264.947945205
Vermont,2017-05-27,107,624278.123287671
Vermont,2017-06-03,87,624291.298630137
Vermont,2017-06-10,112,624304.473972603
Vermont,2017-06-17,111,624317.649315068
Vermont,2017-06-24,99,624330.824657534
Vermont,2017-07-01,90,624344
Vermont,2017-07-08,136,624344.268493151
Vermont,2017-07-15,100,624344.536986301
Vermont,2017-07-22,87,624344.805479452
Vermont,2017-07-29,93,624345.073972603
Vermont,2017-08-05,112,624345.342465753
Vermont,2017-08-12,111,624345.610958904
Vermont,2017-08-19,111,624345.879452055
Vermont,2017-08-26,84,624346.147945205
Vermont,2017-09-02,103,624346.416438356
Vermont,2017-09-09,88,624346.684931507
Vermont,2017-09-16,102,624346.953424658
Vermont,2017-09-23,115,624347.221917808
Vermont,2017-09-30,94,624347.490410959
Vermont,2017-10-07,106,624347.75890411
Vermont,2017-10-14,96,624348.02739726
Vermont,2017-10-21,115,624348.295890411
Vermont,2017-10-28,105,624348.564383562
Vermont,2017-11-04,112,624348.832876712
Vermont,2017-11-11,109,624349.101369863
Vermont,2017-11-18,120,624349.369863014
Vermont,2017-11-25,115,624349.638356164
Vermont,2017-12-02,111,624349.906849315
Vermont,2017-12-09,114,624350.175342466
Vermont,2017-12-16,103,624350.443835616
Vermont,2017-12-23,118,624350.712328767
Vermont,2017-12-30,150,624350.980821918
Vermont,2018-01-06,123,624351.249315068
Vermont,2018-01-13,136,624351.517808219
Vermont,2018-01-20,126,624351.78630137
Vermont,2018-01-27,150,624352.054794521
Vermont,2018-02-03,123,624352.323287671
Vermont,2018-02-10,136,624352.591780822
Vermont,2018-02-17,113,624352.860273973
Vermont,2018-02-24,106,624353.128767123
Vermont,2018-03-03,117,624353.397260274
Vermont,2018-03-10,131,624353.665753425
Vermont,2018-03-17,127,624353.934246575
Vermont,2018-03-24,123,624354.202739726
Vermont,2018-03-31,87,624354.471232877
Vermont,2018-04-07,96,624354.739726027
Vermont,2018-04-14,129,624355.008219178
Vermont,2018-04-21,121,624355.276712329
Vermont,2018-04-28,100,624355.545205479
Vermont,2018-05-05,107,624355.81369863
Vermont,2018-05-12,84,624356.082191781
Vermont,2018-05-19,93,624356.350684932
Vermont,2018-05-26,111,624356.619178082
Vermont,2018-06-02,96,624356.887671233
Vermont,2018-06-09,108,624357.156164384
Vermont,2018-06-16,124,624357.424657534
Vermont,2018-06-23,97,624357.693150685
Vermont,2018-06-30,103,624357.961643836
Vermont,2018-07-07,96,624351.934246575
Vermont,2018-07-14,110,624344.857534247
Vermont,2018-07-21,104,624337.780821918
Vermont,2018-07-28,106,624330.704109589
Vermont,2018-08-04,99,624323.62739726
Vermont,2018-08-11,89,624316.550684931
Vermont,2018-08-18,119,624309.473972603
Vermont,2018-08-25,100,624302.397260274
Vermont,2018-09-01,107,624295.320547945
Vermont,2018-09-08,118,624288.243835616
Vermont,2018-09-15,110,624281.167123288
Vermont,2018-09-22,95,624274.090410959
Vermont,2018-09-29,100,624267.01369863
Vermont,2018-10-06,114,624259.936986301
Vermont,2018-10-13,113,624252.860273973
Vermont,2018-10-20,127,624245.783561644
Vermont,2018-10-27,121,624238.706849315
Vermont,2018-11-03,118,624231.630136986
Vermont,2018-11-10,118,624224.553424658
Vermont,2018-11-17,133,624217.476712329
Vermont,2018-11-24,86,624210.4
Vermont,2018-12-01,112,624203.323287671
Vermont,2018-12-08,101,624196.246575342
Vermont,2018-12-15,78,624189.169863014
Vermont,2018-12-22,112,624182.093150685
Vermont,2018-12-29,120,624175.016438356
Vermont,2019-01-05,105,624167.939726027
Vermont,2019-01-12,111,624160.863013699
Vermont,2019-01-19,111,624153.78630137
Vermont,2019-01-26,124,624146.709589041
Vermont,2019-02-02,117,624139.632876712
Vermont,2019-02-09,103,624132.556164384
Vermont,2019-02-16,118,624125.479452055
Vermont,2019-02-23,129,624118.402739726
Vermont,2019-03-02,107,624111.326027397
Vermont,2019-03-09,121,624104.249315068
Vermont,2019-03-16,115,624097.17260274
Vermont,2019-03-23,117,624090.095890411
Vermont,2019-03-30,120,624083.019178082
Vermont,2019-04-06,124,624075.942465753
Vermont,2019-04-13,122,624068.865753425
Vermont,2019-04-20,99,624061.789041096
Vermont,2019-04-27,128,624054.712328767
Vermont,2019-05-04,97,624047.635616438
Vermont,2019-05-11,86,624040.55890411
Vermont,2019-05-18,95,624033.482191781
Vermont,2019-05-25,108,624026.405479452
Vermont,2019-06-01,123,624019.328767123
Vermont,2019-06-08,97,624012.252054795
Vermont,2019-06-15,108,624005.175342466
Vermont,2019-06-22,119,623998.098630137
Vermont,2019-06-29,110,623991.021917808
Vermont,2019-07-06,110,623983.945205479
Vermont,2019-07-13,65,623976.868493151
Vermont,2019-07-20,98,623969.791780822
Vermont,2019-07-27,118,623962.715068493
Vermont,2019-08-03,105,623955.638356164
Vermont,2019-08-10,110,623948.561643836
Vermont,2019-08-17,98,623941.484931507
Vermont,2019-08-24,92,623934.408219178
Vermont,2019-08-31,95,623927.331506849
Vermont,2019-09-07,98,623920.254794521
Vermont,2019-09-14,89,623913.178082192
Vermont,2019-09-21,89,623906.101369863
Vermont,2019-09-28,123,623899.024657534
Vermont,2019-10-05,101,623891.947945205
Vermont,2019-10-12,104,623884.871232877
Vermont,2019-10-19,117,623877.794520548
Vermont,2019-10-26,107,623870.717808219
Vermont,2019-11-02,108,623863.64109589
Vermont,2019-11-09,136,623856.564383562
Vermont,2019-11-16,105,623849.487671233
Vermont,2019-11-23,111,623842.410958904
Vermont,2019-11-30,110,623835.334246575
Vermont,2019-12-07,100,623828.257534247
Vermont,2019-12-14,107,623821.180821918
Vermont,2019-12-21,118,623814.104109589
Vermont,2019-12-28,125,623807.02739726
Vermont,2020-01-04,92,623799.950684931
Vermont,2020-01-11,104,623792.873972603
Vermont,2020-01-18,131,623785.797260274
Vermont,2020-01-25,130,623778.720547945
Vermont,2020-02-01,98,623771.643835616
Vermont,2020-02-08,114,623764.567123288
Vermont,2020-02-15,132,623757.490410959
Vermont,2020-02-22,118,623750.41369863
Vermont,2020-02-29,140,623743.336986301
Vermont,2020-03-07,117,623736.260273973
Vermont,2020-03-14,159,623729.183561644
Vermont,2020-03-21,138,623722.106849315
Vermont,2020-03-28,108,623715.030136986
Vermont,2020-04-04,155,623707.953424658
Vermont,2020-04-11,129,623700.876712329
Vermont,2020-04-18,131,623693.8
Vermont,2020-04-25,123,623686.723287671
Vermont,2020-05-02,124,623679.646575343
Vermont,2020-05-09,114,623672.569863014
Vermont,2020-05-16,104,623665.493150685
Vermont,2020-05-23,107,623658.416438356
Vermont,2020-05-30,137,623651.339726027
Vermont,2020-06-06,127,623644.263013699
Vermont,2020-06-13,120,623637.18630137
Vermont,2020-06-20,103,623630.109589041
Virginia,2017-01-14,1411,8438971.08767123
Virginia,2017-01-21,1446,8439996.75068493
Virginia,2017-01-28,1361,8441022.41369863
Virginia,2017-02-04,1370,8442048.07671233
Virginia,2017-02-11,1478,8443073.73972603
Virginia,2017-02-18,1376,8444099.40273973
Virginia,2017-02-25,1432,8445125.06575342
Virginia,2017-03-04,1374,8446150.72876712
Virginia,2017-03-11,1416,8447176.39178082
Virginia,2017-03-18,1388,8448202.05479452
Virginia,2017-03-25,1381,8449227.71780822
Virginia,2017-04-01,1357,8450253.38082192
Virginia,2017-04-08,1310,8451279.04383562
Virginia,2017-04-15,1367,8452304.70684931
Virginia,2017-04-22,1275,8453330.36986301
Virginia,2017-04-29,1266,8454356.03287671
Virginia,2017-05-06,1307,8455381.69589041
Virginia,2017-05-13,1256,8456407.35890411
Virginia,2017-05-20,1218,8457433.02191781
Virginia,2017-05-27,1265,8458458.68493151
Virginia,2017-06-03,1286,8459484.34794521
Virginia,2017-06-10,1235,8460510.0109589
Virginia,2017-06-17,1240,8461535.6739726
Virginia,2017-06-24,1204,8462561.3369863
Virginia,2017-07-01,1198,8463587
Virginia,2017-07-08,1205,8464309.99452055
Virginia,2017-07-15,1237,8465032.9890411
Virginia,2017-07-22,1174,8465755.98356164
Virginia,2017-07-29,1153,8466478.97808219
Virginia,2017-08-05,1183,8467201.97260274
Virginia,2017-08-12,1210,8467924.96712329
Virginia,2017-08-19,1176,8468647.96164384
Virginia,2017-08-26,1206,8469370.95616438
Virginia,2017-09-02,1258,8470093.95068493
Virginia,2017-09-09,1174,8470816.94520548
Virginia,2017-09-16,1261,8471539.93972603
Virginia,2017-09-23,1295,8472262.93424658
Virginia,2017-09-30,1218,8472985.92876712
Virginia,2017-10-07,1245,8473708.92328767
Virginia,2017-10-14,1219,8474431.91780822
Virginia,2017-10-21,1295,8475154.91232877
Virginia,2017-10-28,1280,8475877.90684932
Virginia,2017-11-04,1299,8476600.90136986
Virginia,2017-11-11,1313,8477323.89589041
Virginia,2017-11-18,1239,8478046.89041096
Virginia,2017-11-25,1320,8478769.88493151
Virginia,2017-12-02,1343,8479492.87945206
Virginia,2017-12-09,1389,8480215.8739726
Virginia,2017-12-16,1383,8480938.86849315
Virginia,2017-12-23,1391,8481661.8630137
Virginia,2017-12-30,1430,8482384.85753425
Virginia,2018-01-06,1606,8483107.8520548
Virginia,2018-01-13,1547,8483830.84657534
Virginia,2018-01-20,1516,8484553.84109589
Virginia,2018-01-27,1429,8485276.83561644
Virginia,2018-02-03,1455,8485999.83013699
Virginia,2018-02-10,1498,8486722.82465753
Virginia,2018-02-17,1426,8487445.81917808
Virginia,2018-02-24,1368,8488168.81369863
Virginia,2018-03-03,1340,8488891.80821918
Virginia,2018-03-10,1295,8489614.80273973
Virginia,2018-03-17,1305,8490337.79726027
Virginia,2018-03-24,1395,8491060.79178082
Virginia,2018-03-31,1341,8491783.78630137
Virginia,2018-04-07,1338,8492506.78082192
Virginia,2018-04-14,1298,8493229.77534247
Virginia,2018-04-21,1301,8493952.76986301
Virginia,2018-04-28,1307,8494675.76438356
Virginia,2018-05-05,1239,8495398.75890411
Virginia,2018-05-12,1234,8496121.75342466
Virginia,2018-05-19,1207,8496844.74794521
Virginia,2018-05-26,1194,8497567.74246575
Virginia,2018-06-02,1218,8498290.7369863
Virginia,2018-06-09,1230,8499013.73150685
Virginia,2018-06-16,1282,8499736.7260274
Virginia,2018-06-23,1166,8500459.72054794
Virginia,2018-06-30,1191,8501182.71506849
Virginia,2018-07-07,1239,8501848.73424658
Virginia,2018-07-14,1245,8502505.25753425
Virginia,2018-07-21,1225,8503161.78082192
Virginia,2018-07-28,1190,8503818.30410959
Virginia,2018-08-04,1225,8504474.82739726
Virginia,2018-08-11,1269,8505131.35068493
Virginia,2018-08-18,1240,8505787.8739726
Virginia,2018-08-25,1216,8506444.39726027
Virginia,2018-09-01,1190,8507100.92054795
Virginia,2018-09-08,1268,8507757.44383562
Virginia,2018-09-15,1222,8508413.96712329
Virginia,2018-09-22,1266,8509070.49041096
Virginia,2018-09-29,1241,8509727.01369863
Virginia,2018-10-06,1279,8510383.5369863
Virginia,2018-10-13,1317,8511040.06027397
Virginia,2018-10-20,1350,8511696.58356164
Virginia,2018-10-27,1344,8512353.10684931
Virginia,2018-11-03,1348,8513009.63013699
Virginia,2018-11-10,1287,8513666.15342466
Virginia,2018-11-17,1362,8514322.67671233
Virginia,2018-11-24,1328,8514979.2
Virginia,2018-12-01,1337,8515635.72328767
Virginia,2018-12-08,1346,8516292.24657534
Virginia,2018-12-15,1399,8516948.76986301
Virginia,2018-12-22,1470,8517605.29315069
Virginia,2018-12-29,1362,8518261.81643836
Virginia,2019-01-05,1279,8518918.33972603
Virginia,2019-01-12,1396,8519574.8630137
Virginia,2019-01-19,1367,8520231.38630137
Virginia,2019-01-26,1389,8520887.90958904
Virginia,2019-02-02,1416,8521544.43287671
Virginia,2019-02-09,1427,8522200.95616438
Virginia,2019-02-16,1385,8522857.47945205
Virginia,2019-02-23,1389,8523514.00273973
Virginia,2019-03-02,1502,8524170.5260274
Virginia,2019-03-09,1395,8524827.04931507
Virginia,2019-03-16,1384,8525483.57260274
Virginia,2019-03-23,1417,8526140.09589041
Virginia,2019-03-30,1359,8526796.61917808
Virginia,2019-04-06,1426,8527453.14246575
Virginia,2019-04-13,1376,8528109.66575342
Virginia,2019-04-20,1333,8528766.1890411
Virginia,2019-04-27,1268,8529422.71232877
Virginia,2019-05-04,1311,8530079.23561644
Virginia,2019-05-11,1313,8530735.75890411
Virginia,2019-05-18,1298,8531392.28219178
Virginia,2019-05-25,1275,8532048.80547945
Virginia,2019-06-01,1316,8532705.32876712
Virginia,2019-06-08,1313,8533361.8520548
Virginia,2019-06-15,1282,8534018.37534247
Virginia,2019-06-22,1332,8534674.89863014
Virginia,2019-06-29,1292,8535331.42191781
Virginia,2019-07-06,1265,8535987.94520548
Virginia,2019-07-13,1306,8536644.46849315
Virginia,2019-07-20,1263,8537300.99178082
Virginia,2019-07-27,1285,8537957.51506849
Virginia,2019-08-03,1246,8538614.03835616
Virginia,2019-08-10,1295,8539270.56164384
Virginia,2019-08-17,1266,8539927.08493151
Virginia,2019-08-24,1260,8540583.60821918
Virginia,2019-08-31,1283,8541240.13150685
Virginia,2019-09-07,1246,8541896.65479452
Virginia,2019-09-14,1221,8542553.17808219
Virginia,2019-09-21,1295,8543209.70136986
Virginia,2019-09-28,1332,8543866.22465753
Virginia,2019-10-05,1264,8544522.74794521
Virginia,2019-10-12,1244,8545179.27123288
Virginia,2019-10-19,1293,8545835.79452055
Virginia,2019-10-26,1289,8546492.31780822
Virginia,2019-11-02,1345,8547148.84109589
Virginia,2019-11-09,1276,8547805.36438356
Virginia,2019-11-16,1325,8548461.88767123
Virginia,2019-11-23,1326,8549118.4109589
Virginia,2019-11-30,1447,8549774.93424658
Virginia,2019-12-07,1358,8550431.45753425
Virginia,2019-12-14,1409,8551087.98082192
Virginia,2019-12-21,1423,8551744.50410959
Virginia,2019-12-28,1417,8552401.02739726
Virginia,2020-01-04,1438,8553057.55068493
Virginia,2020-01-11,1557,8553714.0739726
Virginia,2020-01-18,1461,8554370.59726027
Virginia,2020-01-25,1453,8555027.12054794
Virginia,2020-02-01,1473,8555683.64383562
Virginia,2020-02-08,1530,8556340.16712329
Virginia,2020-02-15,1382,8556996.69041096
Virginia,2020-02-22,1446,8557653.21369863
Virginia,2020-02-29,1391,8558309.7369863
Virginia,2020-03-07,1482,8558966.26027397
Virginia,2020-03-14,1432,8559622.78356164
Virginia,2020-03-21,1454,8560279.30684932
Virginia,2020-03-28,1518,8560935.83013699
Virginia,2020-04-04,1468,8561592.35342466
Virginia,2020-04-11,1619,8562248.87671233
Virginia,2020-04-18,1593,8562905.4
Virginia,2020-04-25,1606,8563561.92328767
Virginia,2020-05-02,1669,8564218.44657534
Virginia,2020-05-09,1616,8564874.96986301
Virginia,2020-05-16,1589,8565531.49315068
Virginia,2020-05-23,1488,8566188.01643836
Virginia,2020-05-30,1447,8566844.53972603
Virginia,2020-06-06,1413,8567501.0630137
Virginia,2020-06-13,1358,8568157.58630137
Virginia,2020-06-20,939,8568814.10958904
Washington,2017-01-14,1378,7364174.90958904
Washington,2017-01-21,1402,7366641.03835616
Washington,2017-01-28,1339,7369107.16712329
Washington,2017-02-04,1250,7371573.29589041
Washington,2017-02-11,1226,7374039.42465753
Washington,2017-02-18,1246,7376505.55342466
Washington,2017-02-25,1172,7378971.68219178
Washington,2017-03-04,1153,7381437.8109589
Washington,2017-03-11,1121,7383903.93972603
Washington,2017-03-18,1097,7386370.06849315
Washington,2017-03-25,1129,7388836.19726027
Washington,2017-04-01,1088,7391302.3260274
Washington,2017-04-08,1089,7393768.45479452
Washington,2017-04-15,1060,7396234.58356164
Washington,2017-04-22,1028,7398700.71232877
Washington,2017-04-29,999,7401166.84109589
Washington,2017-05-06,1089,7403632.96986301
Washington,2017-05-13,1006,7406099.09863014
Washington,2017-05-20,1071,7408565.22739726
Washington,2017-05-27,986,7411031.35616438
Washington,2017-06-03,1058,7413497.48493151
Washington,2017-06-10,1031,7415963.61369863
Washington,2017-06-17,924,7418429.74246575
Washington,2017-06-24,959,7420895.87123288
